,id,comment,time
1358,165312,叶经理：你们急个毛，不算清楚今天的净值，万一 , 07-11 23:29
1359,165312,不要  红呀，快快绿呀。。。。。 , 07-11 23:16
1360,165312,此鸡有猫腻，跌了更新扣钱超快，涨了更新给钱超 , 07-11 23:09
1361,165312,1.1 , 07-11 22:37
1362,165312,怎么还不出净值，是不是出了什么问题 , 07-11 22:11
1363,165312,这基是不是调仓了啊，重仓股红了这么多，还是跌 , 07-11 14:59
1364,165312,这只基金可以定投吗？请大家发表意意见。 , 07-08 01:13
1365,165312,有没有大神，今天暴跌，今天适不适合再买呢…… , 07-07 22:34
1366,165312,昨天刚买的，今天跌这么多 , 07-07 12:26
1367,165312,昨天下午3点前买的，但是还没有确认，什么时候 , 07-06 20:01
1368,165312,今天是涨了，还是降了！ , 07-06 15:16
1369,165312,妈呀，大盘冲上来了，找刚加仓一万呀，大家说要 , 07-06 14:17
1370,165312,茅台买掉了吗？ 价格偏高，有大跌风险，该卖！ , 07-06 08:48
1371,165312,开涨了！ , 07-05 14:44
1372,165312,麻痹，要不不动，一动就0.37 , 07-05 09:29
1373,165312,不要买啦 准保跌 , 07-05 09:06
1374,165312,今天终于上车了，七月份能发车吗 , 07-04 17:53
1375,165312,一买就跌，狗曰的，亏了几千了。 , 07-04 15:05
1376,165312,看来QFIl收获在即，盈利超50%开始高位出货了！ , 07-04 12:37
1377,165312,此基适合定投吗？烦大神告知 , 07-03 15:36
1378,165312,为什么没有老师讨论，现在是什么情况？谢谢 , 07-03 14:11
1379,165312,这个是指数基金吗 , 07-01 18:14
1380,165312,你和我有仇吗？我一买你，你就抽了，不给力 , 07-01 07:39
1381,165312,跌一把带上车 , 06-30 11:11
1382,165312,今年喝酒，买家电、保险 , 06-30 10:50
1383,165312,好基，稳！！ , 06-30 08:38
1384,165312,此基和沪深300指数哪个好点啊？ , 06-30 08:38
1385,165312,要找机会入手此基 , 06-30 08:34
1386,165312,应该还能涨，昨天赚了三千 , 06-29 10:03
1387,165312,基金不是赌博，是投资。而赌徒心理投资最是危险 , 06-27 19:25
1388,165312,现在都是套路了，尾盘一波50拉升指数，每天都红 , 06-27 17:02
1389,165312,最后一刻竟然逆转 , 06-27 15:26
1390,165312,加仓5000 , 06-27 15:13
1391,165312,加800 , 06-26 10:26
1392,165312,目前一带一路和国防军工主题有没有人研究，有没 , 06-26 08:52
1393,165312,昨天加仓，今天又追涨加仓，不知对否 , 06-24 11:05
1394,165312,这走势跟过山车一样，心脏受不了 , 06-23 17:35
1395,165312,蚂蚁用来定投，天天用来买基金，京东用来存钱 , 06-21 22:15
1396,165312,我只买了几百块。。。 , 06-21 20:32
1397,165312,连跌三天，还是大跌，想说爱你不容易。 , 06-16 15:29
1398,165312,啊啊啊，昨天跌那么多今天又跌那么多，升的时候 , 06-15 08:47
1399,165312,今天小加一点儿，再看后市如何 , 06-14 20:23
1400,165312,最好赶紧出手看情况快要开始跌了 , 06-14 18:53
1401,165312,这只基怎么样？ , 06-14 14:02
1402,165312,有比这个还蓝筹，收益还高的基是169105 , 06-14 14:00
1403,165312,这个基金好稳，，，哎，风水轮流转，在你宝地待 , 06-14 13:56
1404,165312,这个基金定投如何?好像没有什么人气啊？ , 06-13 15:07
1405,165312,加油，你是最的！ , 06-12 20:13
1406,001281,  真正的A股龙头应该领跑全世界！这才是涨幅翻番 , 07-26 15:17
1407,001281,昨天买入 亏死的节奏啊 , 07-26 11:44
1408,001281,怎么今天净值差那么多 , 07-18 20:04
1409,001281,此基限购1000，鬼才会买 , 07-15 21:22
1410,001281,今天大涨0.03 , 07-14 17:58
1411,001281,大盘跌他涨，大盘涨他也涨，这个鸡可以 , 07-14 16:38
1412,001281,和昨天的估值差不多。。。。 , 07-14 15:59
1413,001281,这是要发瘟的节奏吗？ , 07-13 19:48
1414,001281,才0.01无语 , 07-13 19:29
1415,001281,看好此鸡，逢跌就加1000，准备长期持有，必有厚 , 06-29 19:19
1416,001281,今天跌的有点多，不过扛得住 , 06-28 20:57
1417,001281,没人 , 06-27 20:02
1418,001281,这鸡怎么样？ , 06-27 19:36
1419,001281,222只MSCI股亮相  重仓基金引关注 , 06-22 16:02
1420,001281,这鸡牛逼起来了，加油！ , 06-22 10:04
1421,001281,茅台过时了，现在国人都知道他坑爹了！！！ , 06-21 15:26
1422,001281,处境堪忧 , 06-20 13:20
1423,001281,中国手机市场下半年将迎来“华山论剑”，华为 V , 06-20 11:25
1424,001281,草泥马 , 06-16 22:54
1425,001281,咋回事，连跌三天了？ , 06-16 22:09
1426,001281,我想买30万要化300天？搞错了吧 , 06-13 15:47
1427,001281,涨得太高了，等跌一些的时候在看吧 , 06-13 10:19
1428,001281,怎么搞得，这个基每天只能买1000股？ , 06-11 08:30
1429,001281,清仓 , 06-11 00:14
1430,001281,此基这几天表现挺好，继续努力，加油！ , 06-10 22:02
1431,001281,长安鑫利优选A（001281）的突出业绩 , 06-08 18:05
1432,001281,换经理? , 06-07 10:03
1433,001281,好像要换经理了？ , 06-05 17:36
1434,001281,过二天准备小买 , 06-02 21:51
1435,001281,基金可以 , 06-02 15:14
1436,001281,请问：这基大家买了多久了？我怎么一直没发现呢 , 05-27 13:10
1437,001281,为什么预计值跟我的实际值不一样啊？ , 05-27 13:07
1438,180012,  真正的A股龙头应该领跑全世界！这才是涨幅翻番 , 07-26 15:17
1439,180012,今天补仓了，不知道合适不合适！ , 07-26 16:06
1440,180012,这个适合长期定投？ , 07-26 13:40
1441,180012,下午3点前再看看 , 07-26 11:42
1442,180012,別问了，自愿。 , 07-26 11:23
1443,180012,今天能建仓吗，各位大神 , 07-26 11:01
1444,180012,今天能加仓吗 , 07-26 10:46
1445,180012,加速 , 07-25 13:37
1446,180012,此鸡跟白酒中证不是一样吗，而且跌的时候比白酒 , 07-25 10:02
1447,180012,这个是红利复投不？大神们 , 07-24 16:20
1448,180012,给明星经理点赞 , 07-24 15:18
1449,180012,终于站在50上了 , 07-24 15:09
1450,180012,这支基金是明星基金，值得信赖，向基金经理致敬 , 07-24 13:03
1451,180012,还剩十万在里面，继续作战。等回调大批买进 , 07-24 11:14
1452,180012,可惜只投了五百 , 07-24 11:01
1453,180012,希望维稳成功 , 07-24 10:32
1454,180012,该基金不错很看好你 , 07-23 20:51
1455,180012,下周9支新股各位怎么看 , 07-22 10:33
1456,180012,是不是人们都撤了？ , 07-21 15:23
1457,180012,今天战况激烈：持有494750.86份，按今天估值2.3 , 07-21 15:16
1458,180012,上个礼拜卖了，昨天又进去了，一直看好这个基金 , 07-21 14:41
1459,180012,今天想离场了，几根红线预计要调整 , 07-21 14:32
1460,180012,嗯哼 , 07-21 14:14
1461,180012,赚大发了，之前离场的哭去吧 , 07-21 13:56
1462,180012,收了8个多点了 , 07-21 10:40
1463,180012,一手的白酒 , 07-21 07:22
1464,180012,这基金确实不错 , 07-20 21:42
1465,180012,低过估值 , 07-20 20:51
1466,180012,今天多少 , 07-20 20:35
1467,180012,我来试试 , 07-20 17:20
1468,180012,又可以撸点 , 07-20 16:07
1469,180012,又能撸点了 , 07-20 16:04
1470,180012,厉害了w的钱鸡鸡 , 07-20 14:43
1471,180012,1.83很好 , 07-19 20:10
1472,180012,今天实际可能没有那么好 , 07-19 16:58
1473,180012,好鸡鸡 , 07-19 10:02
1474,180012,1.08 , 07-18 22:54
1475,180012,今天怎么到现在净值还没出来？ , 07-18 22:47
1476,180012,之前赚的这两周全没了 , 07-18 21:28
1477,180012,又在址读子了 , 07-18 21:24
1478,180012,艳红 , 07-18 14:32
1479,180012,跌破头了 , 07-18 12:31
1480,180012,今天以观望为主： 跌多多，涨太少。现在在市场 , 07-17 21:36
1481,180012,注意安全*^_^* , 07-17 14:58
1482,180012,要出事 , 07-17 14:18
1483,180012,今天能否入点？ , 07-17 12:33
1484,180012,又一泄山里 , 07-17 09:54
1485,180012,新股新闻……国科微……上市就亏： 12日上市？1 , 07-16 21:48
1486,180012,宇宙第一行百里挑一的基金名单，真心会靠谱吗？ , 07-16 17:56
1487,180012,这只基还是不错的，七月上旬不太理想，可能在调 , 07-16 17:49
1488,180012,这基好象不错 , 07-16 12:55
1489,180012,今天会飘红吗？想回个本好难。 , 07-14 09:33
1490,180012,估值差这么多怎么玩，一头雾水。 , 07-14 09:23
1491,180012,神奇的鸡 , 07-13 22:49
1492,180012,基金换股票了，红了。 , 07-13 21:31
1493,180012,是真的吗？醉了！ , 07-13 21:15
1494,180012,这鸡也太扯犊子了 , 07-13 15:42
1495,180012,大盘涨，他跌啦，大盘跌他也跌，哈哈 , 07-13 14:29
1496,180012,神奇的2点半呐？ , 07-13 14:19
1497,180012,这只基金怎么回事？怎么越走越让人感到失望！ , 07-13 14:13
1498,180012,又早泄 , 07-13 11:28
1499,180012,这基真让人郁闷 , 07-13 11:12
1500,180012,这鸡喝醉了的节奏 , 07-12 22:29
1501,180012,差不多的持仓，別人漲你跌别人跌你还是跌。NMD , 07-12 20:52
1502,180012,卧槽，昨天红那么多，就涨那么点，今天绿多少， , 07-12 20:40
1503,180012,今天跌这么多，明天是否更甚了？ , 07-12 20:18
1504,180012,此基适合长期定投吗?望各位高人指点!(**)..:* , 07-12 20:08
1505,180012,此鸡已废 , 07-12 18:57
1506,180012,不出意外今天可能红了 , 07-12 17:01
1507,180012,今天涨势如何？ , 07-12 14:54
1508,180012,已成功调仓经理好棒。 , 07-12 10:09
1509,180012,什么情况净值比估值少很多？ , 07-12 03:11
1510,180012,马滴！全乱套了。仓位调整什马时候出来？ , 07-11 23:40
1511,180012,继续持有。 , 07-11 11:01
1512,180012,有点摸不到门，咋弄。 , 07-10 23:04
1513,180012,这估值也太不准了，让我又一次追高上当 , 07-10 21:59
1514,180012,今天表现很好！赞一个 , 07-10 20:44
1515,180012,没起色，经理咋回事？ , 07-10 17:22
1516,001410,  真正的A股龙头应该领跑全世界！这才是涨幅翻番 , 07-26 15:17
1517,001410,二号赎回的钱怎么还没到位啊 , 07-25 15:07
1518,001410,沪指5连阳创反弹新高 业绩确定性行情未改 , 07-24 15:30
1519,001410,调仓了不妙 , 07-24 12:55
1520,001410,买基金有涨就有跌，如果你觉得赚几个点就下车很 , 07-21 21:53
1521,001410,少见，这么早就出估值了 , 07-20 19:45
1522,001410,上个星期清仓了。投了一年，挣了25个点，继续定 , 07-19 23:08
1523,001410,我看好这只基，准备择时加仓 , 07-19 19:55
1524,001410,好不智能 , 07-19 17:41
1525,001410,发完不会关闭么 , 07-19 17:40
1526,001410,这个能发出去么 , 07-19 17:37
1527,001410,我加仓了，你最后还涨了，我是不是买在高点上了 , 07-18 21:05
1528,001410,牛 , 07-18 20:34
1529,001410,请问一下经理今天可以补仓哇？ , 07-18 10:31
1530,001410,创业板这么弱还配置好几只股票不得不佩服你的魄 , 07-18 10:30
1531,001410,咋跌这么多呢 , 07-17 19:59
1532,001410,昨天加了400，不要跌呦 , 07-14 10:40
1533,001410,不错，调仓调得好 , 07-13 22:11
1534,001410,哎，面包绿了 , 07-13 14:30
1535,001410,后悔买你了跌多涨少 , 07-12 20:20
1536,001410,应该被偷吃了 , 07-12 20:18
1537,001410,全绿也太牛掰了 , 07-11 10:46
1538,001410,牛 , 07-07 15:02
1539,001410,今天净值有猫腻 , 07-06 14:56
1540,001410,今天不错加油↖(^^)↗ , 07-06 13:33
1541,001410,经理好样的。 , 06-30 21:37
1542,001410,这这两天怎么算的，涨的不多，这样不行哦，经理 , 06-21 19:09
1543,001410,值得长期持有。 , 06-17 09:03
1544,001410,加油！排名都掉后面啦！ , 06-07 10:14
1545,001410,终于调仓了 , 06-06 21:34
1546,001410,好基金 , 06-05 17:28
1547,001410,越来越差，破基 , 06-01 15:23
1548,001410,无语 , 05-25 13:48
1549,001410,刚说牛就tie , 05-19 08:44
1550,001410,牛 , 05-17 11:28
1551,001410,又调仓了吗?估值出入较大啊 , 05-16 11:35
1552,001410,这死鸡，买三次三次亏，跌快升幔，经理到底有没 , 05-08 08:20
1553,001410,什么估值啊！ , 05-02 13:30
1554,001410,最近表现不错呢 , 05-02 13:02
1555,001410,估值总是涨少跌多 , 04-24 20:30
1556,001410,最近太差了 , 04-24 09:42
1557,001410,最新持仓出了，变化很大啊 , 04-20 20:51
1558,001410,开什么玩笑 今天就涨这点 跟估值差的太多了 , 04-20 20:05
1559,001410,清仓，今生在不碰这只鸡 , 04-19 20:48
1560,001410,这鸡最近真心不行！惨了！ , 04-19 19:42
1561,001410,此鸡估值差的也太多了吧！ , 04-12 20:01
1562,001410,这样一个估值差叫人情何以堪 , 04-11 20:31
1563,001410,太不抗跌了 , 04-10 22:06
1564,001410,跌大发了 , 04-10 20:27
1565,001410,加油 , 04-07 15:50
1566,001410,给力 , 04-05 20:32
1567,001410,我20万份呀！一块多等到今天容易吗！ , 04-05 20:24
1568,001410,好鸡啊！ , 04-05 19:53
1569,001410,哇哦，出人意料哦 , 04-05 19:45
1570,001410,坑爹基 , 03-31 17:58
1571,001410,估值差太多，怎么加仓呀？害死人！ , 03-30 22:06
1572,001410,看什么玩笑 这估值差的离谱 , 03-30 20:05
1573,001410,这只鸡怎么样？可以入吗？ , 03-29 11:24
1574,001410,这只基金最近涨疯了一样。希望继续保持。冯经理 , 03-24 10:38
1575,001410,这个基金是一个挖坑基金，每次上涨的收益都会悄 , 03-21 23:25
1576,001410,谁能解释下为什么涨的话估值比实际低那么多，跌 , 03-21 20:38
1577,001410,自从买你后就没雄起过 , 03-21 20:29
1578,001410,这个鸡太水了 , 03-21 11:11
1579,001410,今天有鸡肉吃 , 03-16 22:14
1580,001410,今天才0.68跑不过大盘 , 03-16 19:41
1581,001410,别人都涨就你跌 , 03-16 11:11
1582,001410,买错鸡了 , 03-15 16:17
1583,001410,刚买进来就开始不抗跌了 , 03-15 10:22
1584,001410,基金经理人帅业绩好，强强强。 , 03-09 20:36
1585,001410,表现很牛啊！ , 03-07 08:41
1586,001410,[献花] , 01-04 22:18
1587,002072,  真正的A股龙头应该领跑全世界！这才是涨幅翻番 , 07-26 15:17
1588,002072,两位经理加油！ , 07-24 20:09
1589,002072,这换仓太失败了 , 07-20 12:50
1590,002072,此基表现越来越差! , 07-18 20:25
1591,002072,看来不错，挺能抗 , 07-17 18:16
1592,002072,预测大涨0.03 , 07-14 19:08
1593,002072,跌时多，涨时少，明天投诉去，这差距也太大了 , 07-13 21:53
1594,002072,明目张胆的偷吃！ , 07-13 21:24
1595,002072,奇迹净值，难得，难得。 , 07-13 20:48
1596,002072,纳尼？ , 07-13 20:01
1597,002072,今日暴涨0.02欧耶！！！！ , 07-13 20:01
1598,002072,今日偷吃太多! , 07-13 20:00
1599,002072,基金经理是不是清仓了？ , 07-13 19:36
1600,002072,What are you 弄啥嘞? , 07-13 19:28
1601,002072,净值太垃圾，涨时一点，跌时与估值差太多 , 07-13 19:24
1602,002072,净值 , 07-11 20:48
1603,002072,这鸡近来一直发瘟!难道股灾真的又来了! , 07-10 20:49
1604,002072,该是下车的时候了 , 07-10 20:20
1605,002072,走下坡路了，不知换什么仓。 , 07-10 20:18
1606,002072,不得行了 现在 , 07-07 21:00
1607,002072,此基最近表现的确不好，希经理加油啊！ , 07-07 19:45
1608,002072,排名到倒数了就这熊样还限购？可真好意思闹这些 , 07-07 14:34
1609,002072,今天上车 , 07-06 11:55
1610,002072,妈卖批的，都限额一千了，还不如干脆封闭了！ , 07-05 12:16
1611,002072,今天能入点吗？ , 06-30 21:13
1612,002072,大神们，今天可以入吗？ , 06-29 11:32
1613,002072,可惜只买了丁点 , 06-27 15:12
1614,002072,这基不错，值得拥有 , 06-24 13:23
1615,002072,为什么限购呢 , 06-24 09:27
1616,002072,规模这么小，为什么还限购1000？ , 06-24 09:27
1617,002072,我靠！这么猛！！！点赞 , 06-21 20:56
1618,002072,经理好样的！ , 06-21 19:33
1619,002072,今天大涨啊～就是买入太少。一次才一千。这个费 , 06-21 09:21
1620,002072,今日跌0.22 , 06-20 17:18
1621,002072,截止3月31日此基规模1.37亿，A类和C类属于同一 , 06-20 16:26
1622,002072,投了5000今涨0.81%盈利16大洋 偷吃啊 , 06-19 19:51
1623,002072,上错车了，规模虽小，跌起来还真来劲。 , 06-18 08:49
1624,002072,我先卖掉了、不等了、盘小有点害怕。在伍物色好 , 06-17 13:16
1625,002072,删除自选，再也不看你了， , 06-16 21:09
1626,002072,那么小的规模，还限购，你内心想的太丰富了，你 , 06-16 21:07
1627,002072,你的规模小的可怜，才两千万，这么小该崩盘了， , 06-16 21:02
1628,002072,你今天报咋比估值小了呢？诚信是成功之母， , 06-16 21:00
1629,002072,测评买什么基也不买你长安的 , 06-16 20:50
1630,002072,烂基还不让人说，说了删掉帖子， , 06-16 20:48
1631,002072,多了一个别， , 06-16 20:46
1632,002072,这破基一开始死忽悠人。 , 06-16 16:18
1633,002072,连跌两天还在跌!太垃圾基金! , 06-16 10:13
1634,002072,远离此鸡，转走， , 06-16 06:19
1635,002072,吗的。多块亏本了。草草。 , 06-15 20:45
1636,002072,什么情况，股票都红的，为什么基金反倒是一片绿 , 06-15 19:46
1637,002072,你再跌就加十万。 , 06-15 19:19
1638,002072,大盘都红了，就你绿。 , 06-15 13:45
1639,002072,今天大盘再跌、估计又得跌一波、 , 06-15 12:55
1640,002072,昨日下跌厉害，今天再跌就不该! , 06-15 10:23
1641,002072,吗的。这一天跌的。全TM是套路。 , 06-14 20:46
1642,002072,垃圾市场里的垃圾基金，今天的确是跌得太厉了点 , 06-14 20:24
1643,002072,几天涨的不够一天跌的，你心太很了，表面看样涨 , 06-14 20:00
1644,002072,以下跌时机，经理大扣基民的资金， , 06-14 19:43
1645,002072,报的太多了，利润一天全跌完，看来涨势挺好的， , 06-14 19:39
1646,002072,大盘涨它也涨、大盘跌、他也跌、 , 06-14 17:24
1647,002072,只能买A或者C，不能同时申购，为什么？ , 06-14 16:35
1648,002072,这鸡今天要绿到底了。 , 06-14 14:03
1649,002072,请问大家，昨天下午3点前把长安利鑫A和C各买了1 , 06-14 13:55
1650,002072,为什么限额1000？ , 06-13 15:53
1651,002072,为什么刚发的帖被删? , 06-13 15:25
1652,002072,这个基金盘子小，但又每次仅能买1ooo元，要不要 , 06-13 15:19
1653,002072,可以上车吗？？ , 06-09 20:34
1654,002072,只能买1000了 , 06-09 19:31
1655,002072,今天能上车吗？大侠指导下。 , 06-09 19:12
1656,002072,此基神了今天要是再涨，服 , 06-09 14:03
1657,002072,忍不住上车了……感觉要被当韭菜了不该买这么高 , 06-09 10:29
1658,002072,长安鑫利优选C（002072）的突出业绩 , 06-08 18:06
1659,002072,确实不错 , 06-08 13:31
1660,002072,真心不错，值得拥有 , 06-07 20:21
1661,002072,可以可以。直接赚2万。 , 06-07 20:07
1662,002072,吗的。这波可以。经理加油 , 06-06 20:11
1663,002072,请问这鸡是A，与C有什么区别？ , 06-06 20:08
1664,002072,顶格加1万 , 06-06 19:50
1665,002072,加1万 , 06-05 20:48
1666,002072,怎么回事。这鸡有毒 , 06-05 20:15
1667,002072,怎么这基金这么冷清 都没人买吗 , 06-04 13:40
1668,310398,  真正的A股龙头应该领跑全世界！这才是涨幅翻番 , 07-26 15:17
1669,310398,这基好，不敢买，又怕坐山顶上。 , 07-26 15:00
1670,310398,个个方面说进来一个月试用两个月勘察这基。不论 , 07-24 14:34
1671,310398,新闻 , 07-24
1672,310398,1 , 07-22
1673,310398,0 , 07-20
1674,310398,0 , 07-20
1675,310398,0 , 07-21
1676,310398,0 , 07-20
1677,310398,1 , 07-19
1678,310398,0 , 07-18
1679,310398,0 , 07-18
1680,310398,0 , 07-17
1681,310398,2 , 07-17
1682,310398,0 , 07-16
1683,310398,1 , 06-29
1684,310398,3 , 07-11
1685,310398,0 , 07-13
1686,310398,0 , 07-12
1687,310398,0 , 07-11
1688,310398,0 , 07-06
1689,310398,3 , 06-30
1690,310398,0 , 07-03
1691,310398,0 , 06-28
1692,310398,0 , 06-27
1693,310398,0 , 06-26
1694,310398,0 , 06-26
1695,310398,0 , 06-23
1696,310398,3 , 06-22
1697,310398,0 , 06-22
1698,310398,0 , 06-22
1699,310398,0 , 06-22
1700,310398,0 , 06-21
1701,310398,0 , 06-19
1702,310398,0 , 06-19
1703,310398,0 , 06-17
1704,310398,0 , 06-16
1705,310398,0 , 06-16
1706,310398,0 , 06-13
1707,310398,0 , 06-13
1708,310398,1 , 06-11
1709,310398,13 , 06-06
1710,310398,0 , 06-10
1711,310398,0 , 06-08
1712,310398,16 , 05-31
1713,310398,5 , 05-02
1714,310398,12 , 05-12
1715,310398,12 , 05-10
1716,310398,0 , 05-14
1717,310398,0 , 05-14
1718,310398,0 , 05-14
1719,310398,0 , 05-14
1720,310398,0 , 05-14
1721,310398,0 , 05-14
1722,310398,0 , 05-14
1723,310398,0 , 05-14
1724,310398,0 , 05-14
1725,310398,0 , 05-12
1726,310398,0 , 05-12
1727,310398,0 , 05-12
1728,310398,0 , 05-11
1729,310398,14 , 05-05
1730,310398,8 , 05-08
1731,310398,0 , 05-09
1732,310398,7 , 05-04
1733,310398,5 , 05-03
1734,310398,0 , 05-03
1735,310398,6 , 04-24
1736,310398,18 , 03-27
1737,310398,41 , 03-30
1738,310398,55 , 12-16
1739,310398,0 , 04-22
1740,310398,5 , 04-20
1741,310398,54 , 11-25
1742,310398,1 , 04-20
1743,310398,4 , 03-03
1744,310398,20 , 01-26
1745,310398,16 , 01-26
1746,310398,56 , 01-22
1747,310398,0 , 08-22
1748,310398,0 , 08-22
1749,519690,  真正的A股龙头应该领跑全世界！这才是涨幅翻番 , 07-26 15:17
1750,519690,求推荐产品 , 07-26 13:34
1751,519690,稳健规模果然增长了许多 , 07-26 10:11
1752,519690,十大重仓股变化不大 , 07-26 10:05
1753,519690,今天看着咋样？ , 07-26 10:04
1754,519690,大家有买这个产品的，近期还是打算继续持有吗？ , 07-26 10:01
1755,519690,原来定投了多年的交银精选，后来才发现交银稳健 , 07-25 18:01
1756,519690,净值屡次创新高，求指教是否还能继续投？ , 07-25 15:53
1757,519690,为什么不分红 , 07-25 09:58
1758,519690,非常好的一支基，从买入到现在已涨幅11点，今日 , 07-25 09:50
1759,519690,净值出来太慢，睡着了是不是 , 07-25 09:49
1760,519690,狠下心来将数据产业转换到了稳健 , 07-25 09:43
1761,519690,继续看好稳健 , 07-25 09:38
1762,519690,看嘉宝股票，没戏 , 07-24 15:38
1763,519690,加油！真棒！ , 07-24 14:30
1764,519690,要破1.4了 , 07-24 13:51
1765,519690,今哪位知道分红在投是安分红前净值还是分红后算 , 07-24 13:34
1766,519690,今年表现这么好，会不会分红啊 , 07-24 11:56
1767,519690,二季报终于出来了，调仓好像还挺多的，净值会不 , 07-24 11:54
1768,519690,太棒了啊。真是好经理啊！让我们放心让我们开心 , 07-24 11:48
1769,519690,继续加油！ , 07-21 14:02
1770,519690,处险不惊，交银加油，我看好你，抗跌，止跌，翻 , 07-20 21:46
1771,519690,不要随便发表你们的意见，会对别人产生干扰 , 07-20 10:45
1772,519690,调仓了，二季度重仓出炉！ , 07-20 10:37
1773,519690,002460不好么？ , 07-20 10:28
1774,519690,17年没分红？ , 07-20 09:31
1775,519690,基金投资心态很重要 , 07-20 09:22
1776,519690,不负小基所望，终于翻红，你是小基民群基领头羊 , 07-20 09:20
1777,519690,不是说季报出来了吗？怎么官网没有看到 , 07-20 09:19
1778,519690,这个是几个鸡里的凤凰！ , 07-20 09:10
1779,519690,17号有加仓的吗？ , 07-20 09:10
1780,519690,涨那么多，终于给我加仓机会了 , 07-20 09:10
1781,519690,想知道基金经理买了什么股票 , 07-20 09:08
1782,519690,想看二季报 , 07-20 09:04
1783,519690,什么时候能调仓…… , 07-20 08:51
1784,519690,昨天卖了今天就涨， , 07-20 08:48
1785,519690,要注意 , 07-19 08:31
1786,519690,前三重仓股没一个行的，尤其嘉宝和白药。可以和 , 07-18 21:10
1787,519690,今天赔钱，水平也够高的 , 07-18 20:46
1788,519690,现在的股市就是比谁跑的快， , 07-18 13:45
1789,519690,不行了 , 07-18 13:43
1790,519690,今天在跌就是割肉出局时刻 , 07-18 10:39
1791,519690,悲催的一天那。 , 07-17 21:08
1792,519690,好不容易涨一点，一跌连跌好多天。。。 , 07-17 14:59
1793,519690,太可怕了，大盘开始半个小时左右上证跌2.56，深 , 07-17 14:26
1794,519690,大盘涨成这样，基金居然没怎么动，神奇了 , 07-14 17:21
1795,519690,唐美女7月起调了这么多天差不多了吧，明天加油 , 07-13 20:19
1796,519690,接着爬活，近期不操作。等新持仓股出来决定。 , 07-12 17:43
1797,519690,今天来个吃了吐， , 07-12 15:26
1798,519690,最近还能再买点吗 , 07-12 15:26
1799,519690,今天加仓人多么 , 07-12 15:21
1800,519690,开启下跌模式 , 07-12 14:35
1801,519690,无聊的昨天加仓些 , 07-12 13:50
1802,519690,有病吧，吧主 , 07-11 15:28
1803,519690,赶紧关了，话都不让说 , 07-11 15:28
1804,519690,抽风了，你 , 07-11 15:27
1805,519690,没完了， , 07-11 15:27
1806,519690,咋成黑色2点半了？ , 07-11 15:20
1807,519690,现在成了黑色2点半， , 07-11 15:00
1808,519690,应该分红 , 07-11 13:59
1809,519690,怎么每天都在跌啊 , 07-11 09:41
1810,519690,买基金就是买经理，真的看好经理就不会在乎短暂 , 07-10 15:06
1811,519690,好给力啊，多少人都在后悔买少了！ , 07-10 14:41
1812,519690,季报快出来了，真想看看重仓股选的啥 , 07-10 14:34
1813,519690,真是好鸡涨的多跌的少 , 07-10 14:27
1814,519690,看来要超1.4了 , 07-10 14:21
1815,519690,干的漂亮，昨天加仓了嘻嘻 , 07-10 14:16
1816,519690,逼我加仓啊，有能耐你跌个1.94看看，哈哈 , 07-10 14:14
1817,519690,经理在吗？ , 07-10 14:12
1818,519690,希望飘红，继续加油！ , 07-10 14:08
1819,519690,马勒戈壁 , 07-10 10:15
1820,519690,最新持仓什么时候公布？ , 07-07 14:27
1821,519690,震荡市遇到好基金真不容易 , 07-07 14:27
1822,519690,这鸡不错 , 07-07 13:09
1823,519690,该上车，该加仓的速度了 , 07-07 13:07
1824,519690,昨天跑路的有没有哭晕在厕所 , 07-07 13:04
1825,519690,收益不错 , 07-07 12:52
1826,519690,唐倩好样的 , 07-07 12:40
1827,519690,等着二季报出来 , 07-07 12:29
1828,160127,  真正的A股龙头应该领跑全世界！这才是涨幅翻番 , 07-26 15:17
1829,160127,新手，想请问下今天可以上车吗 , 07-26 14:18
1830,160127,新手，想请问下这支基适合一次性买还是定投 , 07-26 14:16
1831,160127,厉害了，这只鸡是不是要开始落地重生呢？各位基 , 07-26 13:03
1832,160127,这鸡总会出乎意料，我打算作为女儿的教育基金长 , 07-26 10:38
1833,160127,这是分级股票基金吗？ , 07-25 10:05
1834,160127,蒋、李二位绝对良心经理。 由于怕茅台涨太多了 , 07-23 16:42
1835,160127,绝对良心经理。 , 07-22 14:32
1836,160127,李经理可能成长为下一个大牛啊 , 07-22 11:33
1837,160127,大家看一下！基金经理把自己的持有股份全给卖了 , 07-22 11:04
1838,160127,给经理赞一个 , 07-21 21:12
1839,160127,赎18000份，手续费100.3元，对吗 , 07-21 20:26
1840,160127,今天可以赎回了吗？ , 07-21 14:21
1841,160127,今天3:00之前赎回的，怎么计算利润？是算明天收 , 07-20 18:08
1842,160127,今天赎回2000份，等回调再进 , 07-20 17:39
1843,160127,很好，经理保持住就这样噢 , 07-20 15:09
1844,160127,这持仓可以，喝酒吃药吹空调，6，哈哈 , 07-20 11:13
1845,160127,持仓何时能更新出来 , 07-19 10:31
1846,160127,只能说经理是个有能力得经理 , 07-19 08:59
1847,160127,今天盘面绿，变红，挺好的基 , 07-18 21:14
1848,160127,总能让人看不懂的南方 , 07-18 20:35
1849,160127,今天有坐过山车的感觉了。 , 07-17 23:53
1850,160127,大家今天还好吗？ , 07-17 23:22
